file,width,height,offset,chosen,CRVAL1,CRVAL2
jw02107-c1003_t003_miri_f1000w_i2d.fits,4800.0,2799.0,385.6292551072559,False,53.37986601543251,-36.18786936710471
jw02107-c1003_t003_miri_f1130w_i2d.fits,4805.0,2779.0,385.6292551072559,False,53.37986562192165,-36.18787815732294
jw02107-c1003_t003_miri_f2100w_i2d.fits,4804.0,2779.0,371.4069411301936,False,53.3798531771786,-36.18787376105905
jw02107-c1003_t003_miri_f770w_i2d.fits,4805.0,2779.0,377.4025957168318,False,53.37984327326009,-36.18787463323509
jw02107-o021_t003_nircam_clear-f200w_i2d.fits,4601.0,8366.0,41.64967650843953,True,53.39377285721382,-36.14442359886961
jw02107-o021_t003_nircam_clear-f360m_i2d.fits,2197.0,4056.0,74.87550954203087,True,53.39376737961797,-36.1446703751254
jw02107-o021_t003_miri_f770w_i2d.fits,1163.0,2146.0,61.93334391842815,False,53.37272344442707,-36.24440708004264
jw02107-o021_t003_nircam_clear-f335m_i2d.fits,2197.0,4055.0,75.24947058052607,True,53.39375715428081,-36.14467959073691
jw02107-o021_t003_miri_f1130w_i2d.fits,1163.0,2146.0,56.41340331412112,False,53.37274561812653,-36.24441048692582
jw02107-o021_t003_miri_f2100w_i2d.fits,1163.0,2146.0,62.41340282275601,False,53.3727331911491,-36.24440596147867
jw02107-o021_t003_nircam_clear-f300m_i2d.fits,2197.0,4056.0,56.41340316070277,True,53.39375389440116,-36.14467857297853
jw02107-o021_t003_miri_f1000w_i2d.fits,1163.0,2146.0,371.4069411301936,False,53.37274591919533,-36.24440164817334
jw02107-o003_t003_miri_f2100w_i2d.fits,1784.0,2092.0,385.6292551072559,True,53.38857903952501,-36.14031701356425
jw02107-o003_t003_miri_f1130w_i2d.fits,1784.0,2092.0,385.6292551072559,True,53.38859143207417,-36.14032139491673
jw02107-o003_t003_miri_f770w_i2d.fits,1784.0,2092.0,41.64967650843953,True,53.38856874572465,-36.14031802390123
jw02107-o003_t003_miri_f1000w_i2d.fits,1784.0,2091.0,56.61340325250324,True,53.38859166232606,-36.14031254592481
