file,width,height,offset,chosen,CRVAL1,CRVAL2
jw03707-o086_t039_nircam_clear-f335m_i2d.fits,2174.0,2167.0,381.8753126,True,189.4331551998213,11.819024133575608
jw03707-o086_t039_miri_f2100w_i2d.fits,1086.0,1076.0,381.8753126,False,189.51393453050372,11.881992796054547
jw03707-o086_t039_miri_f770w_i2d.fits,1086.0,1076.0,25.724633,False,189.51394177374706,11.88198833433458
jw03707-o086_t039_nircam_clear-f300m_i2d.fits,2174.0,2167.0,25.724633,True,189.43316243421492,11.819023633799002
jw03707-o086_t039_nircam_clear-f200w_i2d.fits,4539.0,4518.0,3.0999999,True,189.43298863862873,11.818852246084509
jw03707-o086_t039_nircam_clear-f150w_i2d.fits,4539.0,4518.0,3.0999999,True,189.4329706218245,11.818853602138839
jw03707-c1089_t039_miri_f770w_i2d.fits,4841.0,1960.0,25.724633,False,189.46688686342364,11.843569929968758
jw03707-c1089_t039_miri_f2100w_i2d.fits,4841.0,1960.0,25.724633,False,189.46687971534072,11.843574448823189
jw03707-o085_t039_miri_f770w_i2d.fits,1779.0,1175.0,3.0999999,True,189.42734632351753,11.814285338199346
jw03707-o085_t039_miri_f2100w_i2d.fits,1779.0,1175.0,3.0999999,True,189.42733948452693,11.814289888604133
