file,width,height,offset,chosen,CRVAL1,CRVAL2
jw04793-o018_t007_nircam_clear-f187n_i2d.fits,4912.0,4895.0,8.8200246,True,76.92609913702752,-37.511441537349626
jw04793-o018_t007_nircam_f405n-f444w_i2d.fits,2356.0,2348.0,8.8200246,True,76.9259275707137,-37.511217744870756
jw04793-o018_t007_nircam_clear-f335m_i2d.fits,2356.0,2352.0,8.8200246,True,76.92593258621007,-37.51121023426978
jw04793-o018_t007_nircam_f150w2-f164n_i2d.fits,4910.0,4897.0,8.8200246,True,76.92609529752052,-37.511430733218454
jw04793-o018_t007_nircam_clear-f150w_i2d.fits,4911.0,4896.0,8.8200246,True,76.92609161379882,-37.51142867093666
jw04793-o018_t007_nircam_clear-f360m_i2d.fits,2356.0,2349.0,8.8200246,True,76.92592162412252,-37.511195856978205
jw04793-o018_t007_nircam_clear-f212n_i2d.fits,4913.0,4901.0,8.8200246,True,76.92610032614347,-37.51144379867491
jw04793-o018_t007_nircam_clear-f277w_i2d.fits,2354.0,2348.0,8.8200246,True,76.92590913565334,-37.511212147079064
jw04793-o018_t007_nircam_clear-f200w_i2d.fits,4910.0,4897.0,8.8200246,True,76.9260996723777,-37.511410540279485
jw04793-o018_t007_nircam_clear-f444w_i2d.fits,2355.0,2351.0,8.8200246,False,76.92593341734432,-37.51119918531842
