file,width,height,offset,chosen,CRVAL1,CRVAL2
jw03707-o046_t026_nircam_clear-f150w_i2d.fits,4540.0,4518.0,381.8753126,True,166.45380552608842,-0.03483564870559543
jw03707-o046_t026_nircam_clear-f187n_i2d.fits,4540.0,4518.0,381.8753126,True,166.45380658159692,-0.03483527394664221
jw03707-o046_t026_nircam_clear-f300m_i2d.fits,2174.0,2167.0,3.0999999,True,166.45394183312126,-0.03462899622073478
jw03707-o046_t026_nircam_clear-f335m_i2d.fits,2174.0,2167.0,3.0999999,True,166.45393587294578,-0.03463041497829644
jw03707-o046_t026_miri_f2100w_i2d.fits,1086.0,1076.0,57.5734344,False,166.51431310029227,0.04631815255905829
jw03707-o046_t026_miri_f770w_i2d.fits,1086.0,1076.0,57.5734344,False,166.51432089003058,0.0463154335016709
jw03707-c1076_t026_miri_f770w_i2d.fits,5120.0,2418.0,57.5734344,False,166.47448201417419,-0.00902940157608788
jw03707-c1076_t026_miri_f2100w_i2d.fits,5120.0,2418.0,57.5734344,False,166.47447437800125,-0.00902667475123615
jw03707-o045_t026_miri_f770w_i2d.fits,2337.0,2092.0,3.0999999,True,166.4495655849441,-0.04060882903891733
jw03707-o045_t026_miri_f2100w_i2d.fits,2337.0,2092.0,3.0999999,True,166.44955792891932,-0.04060614179702985
