file,width,height,offset,chosen,CRVAL1,CRVAL2
jw03707-o111_t051_miri_f770w_i2d.fits,1178.0,1171.0,381.8753126,True,214.60769369947525,-43.38498052972546
jw03707-o111_t051_miri_f2100w_i2d.fits,1178.0,1171.0,381.8753126,True,214.60768276477233,-43.38498206483345
jw03707-c1101_t051_miri_f2100w_i2d.fits,4240.0,2065.0,25.724632,False,214.6197657534818,-43.33665076395774
jw03707-c1101_t051_miri_f770w_i2d.fits,4240.0,2065.0,25.724632,False,214.61977669485563,-43.33664929082957
jw03707-o112_t051_miri_f770w_i2d.fits,1086.0,1076.0,3.0999999,False,214.6322608059434,-43.28623427553822
jw03707-o112_t051_nircam_clear-f150w_i2d.fits,4539.0,4518.0,3.0999999,True,214.6148157577018,-43.38679339460114
jw03707-o112_t051_nircam_clear-f335m_i2d.fits,2174.0,2167.0,25.724632,True,214.61482870726704,-43.38654410871826
jw03707-o112_t051_nircam_clear-f300m_i2d.fits,2174.0,2167.0,25.724632,True,214.6148367947418,-43.38654044635757
jw03707-o112_t051_nircam_clear-f187n_i2d.fits,4539.0,4518.0,3.0999999,True,214.6148177003172,-43.38679289640995
jw03707-o112_t051_miri_f2100w_i2d.fits,1086.0,1076.0,3.0999999,False,214.6322497453018,-43.28623572650414
