file,width,height,offset,chosen,CRVAL1,CRVAL2
jw03707-o059_t030_miri_f2100w_i2d.fits,1178.0,1171.0,381.8753126,True,185.3827602718144,14.601922763515146
jw03707-o059_t030_miri_f770w_i2d.fits,1178.0,1171.0,381.8753126,True,185.38276754352006,14.601919736502703
jw03707-o060_t030_nircam_clear-f335m_i2d.fits,2174.0,2167.0,7.5872997,True,185.38825442977557,14.60710502730991
jw03707-o060_t030_nircam_clear-f187n_i2d.fits,4540.0,4519.0,7.5872997,True,185.38808440572876,14.606921084414344
jw03707-o060_t030_miri_f770w_i2d.fits,1086.0,1076.0,3.0999999,False,185.46429232675956,14.67635633196916
jw03707-o060_t030_nircam_clear-f300m_i2d.fits,2174.0,2167.0,3.0999999,True,185.3882608805329,14.60710301825931
jw03707-o060_t030_miri_f2100w_i2d.fits,1086.0,1076.0,7.5872997,False,185.46428510984785,14.676360161480597
jw03707-o060_t030_nircam_clear-f150w_i2d.fits,4540.0,4519.0,7.5872997,True,185.3880830112521,14.606922076242595
jw03707-c1080_t030_miri_f2100w_i2d.fits,4541.0,1958.0,3.0999999,False,185.4226541795672,14.638217324358314
jw03707-c1080_t030_miri_f770w_i2d.fits,4541.0,1958.0,3.0999999,False,185.4226614639946,14.638214241796735
