file,width,height,offset,chosen,CRVAL1,CRVAL2
jw04793-o006_t006_nircam_f405n-f444w_i2d.fits,2356.0,2349.0,8.8200246,True,76.30814542967204,-37.981852553728416
jw04793-o006_t006_nircam_clear-f200w_i2d.fits,4910.0,4896.0,8.8200246,True,76.30826788884345,-37.98164357940106
jw04793-o006_t006_nircam_clear-f444w_i2d.fits,2356.0,2349.0,8.8200246,False,76.30814157627061,-37.98185356518666
jw04793-o006_t006_nircam_f150w2-f164n_i2d.fits,4907.0,4897.0,8.8200246,True,76.3082906662772,-37.98164847031032
jw04793-o006_t006_nircam_clear-f360m_i2d.fits,2356.0,2349.0,8.8200246,True,76.30813967290031,-37.981853241051404
jw04793-o006_t006_nircam_clear-f150w_i2d.fits,4910.0,4895.0,8.8200246,True,76.30829451526084,-37.981637483373945
jw04793-o006_t006_nircam_clear-f277w_i2d.fits,2356.0,2350.0,8.8200246,True,76.30811837532906,-37.981850267377624
jw04793-o006_t006_nircam_clear-f212n_i2d.fits,4912.0,4898.0,8.8200246,True,76.30830448590908,-37.98163113579943
jw04793-o006_t006_nircam_clear-f187n_i2d.fits,4913.0,4896.0,8.8200246,True,76.30827860360682,-37.98162691672527
jw04793-o006_t006_nircam_clear-f335m_i2d.fits,2356.0,2348.0,8.8200246,True,76.3081418478099,-37.98185177106984
