file,width,height,offset,chosen,CRVAL1,CRVAL2
jw04793-o012_t012_nircam_f405n-f444w_i2d.fits,2356.0,2349.0,8.8200246,True,185.38500728139076,14.604662441603292
jw04793-o012_t012_nircam_clear-f187n_i2d.fits,4979.0,4960.0,8.8200246,True,185.38487474350327,14.605143289710234
jw04793-o012_t012_nircam_f150w2-f164n_i2d.fits,4897.0,4925.0,8.8200246,True,185.3852535604431,14.604827110109191
jw04793-o012_t012_nircam_clear-f335m_i2d.fits,2356.0,2350.0,8.8200246,True,185.38501311759762,14.604657073576748
jw04793-o012_t012_nircam_clear-f150w_i2d.fits,4909.0,4896.0,8.8200246,True,185.38511405534175,14.604876899749682
jw04793-o012_t012_nircam_clear-f444w_i2d.fits,2356.0,2349.0,8.8200246,False,185.3850055373335,14.604661190091493
jw04793-o012_t012_nircam_clear-f360m_i2d.fits,2355.0,2349.0,8.8200246,True,185.38499602449332,14.604626907024606
jw04793-o012_t012_nircam_clear-f212n_i2d.fits,4920.0,4921.0,8.8200246,True,185.3850027090947,14.604947695649862
jw04793-o012_t012_nircam_clear-f277w_i2d.fits,2356.0,2349.0,8.8200246,True,185.384982551511,14.604668880073346
jw04793-o012_t012_nircam_clear-f200w_i2d.fits,4910.0,4896.0,8.8200246,True,185.38509816102342,14.604874855924562
