file,width,height,offset,chosen,CRVAL1,CRVAL2
jw03707-o021_t013_miri_f770w_i2d.fits,1178.0,1171.0,381.9265746039589,True,86.76382677287084,-34.25264294627065
jw03707-c1065_t013_miri_f770w_i2d.fits,4540.0,1959.0,381.9265746039589,False,86.70695497245836,-34.228054698090716
jw03707-o021_t013_miri_f2100w_i2d.fits,1178.0,1171.0,7.587299700892513,True,86.76382429939864,-34.25265104910338
jw03707-c1065_t013_miri_f2100w_i2d.fits,4540.0,1959.0,7.587299700892513,False,86.70695268117804,-34.22806262093659
jw03707-o022_t013_nircam_clear-f335m_i2d.fits,2174.0,2167.0,3.099999942448996,True,86.7559404309415,-34.24919339333236
jw03707-o022_t013_nircam_clear-f187n_i2d.fits,4539.0,4518.0,3.099999942448996,True,86.75621496219493,-34.24930003159573
jw03707-o022_t013_nircam_clear-f150w_i2d.fits,4539.0,4518.0,7.587299700892513,True,86.7562157821133,-34.24930083307343
jw03707-o022_t013_nircam_clear-f300m_i2d.fits,2174.0,2167.0,7.587299700892513,True,86.75593864416066,-34.249187274704994
jw03707-o022_t013_miri_f2100w_i2d.fits,1086.0,1076.0,3.099999942448996,False,86.64809855791536,-34.201902759450114
jw03707-o022_t013_miri_f770w_i2d.fits,1086.0,1076.0,3.099999942448996,False,86.64810026585054,-34.20189488908844
