file,width,height,offset,chosen,CRVAL1,CRVAL2
jw03707-o010_t006_nircam_clear-f335m_i2d.fits,2175.0,2166.0,381.9265746039588,True,59.89874558530721,-67.6327912135228
jw03707-o010_t006_miri_f2100w_i2d.fits,1086.0,1076.0,381.9265746039588,False,59.64903391447631,-67.59826963183673
jw03707-o010_t006_nircam_clear-f187n_i2d.fits,4539.0,4519.0,25.7246330631335,True,59.899408355743326,-67.63285741331879
jw03707-o010_t006_miri_f770w_i2d.fits,1086.0,1076.0,25.7246330631335,False,59.6490350100028,-67.59826143252424
jw03707-o010_t006_nircam_clear-f150w_i2d.fits,4538.0,4519.0,3.099999942448996,True,59.89940618327787,-67.6328625042915
jw03707-o010_t006_nircam_clear-f300m_i2d.fits,2175.0,2167.0,3.099999942448996,True,59.89874589462444,-67.63278840862799
jw03707-o009_t006_miri_f2100w_i2d.fits,1779.0,1175.0,25.7246330631335,True,59.91710559398791,-67.63502498220524
jw03707-o009_t006_miri_f770w_i2d.fits,1780.0,1175.0,25.7246330631335,True,59.91712215127188,-67.63502604536205
jw03707-c1059_t006_miri_f770w_i2d.fits,4840.0,1963.0,3.099999942448996,False,59.797690118412135,-67.61699392075948
jw03707-c1059_t006_miri_f2100w_i2d.fits,4840.0,1963.0,3.099999942448996,False,59.797688306535576,-67.61700247578933
