file,width,height,offset,chosen,CRVAL1,CRVAL2
jw02107-c1008_t008_miri_f1130w_i2d.fits,4537.0,2844.0,32.76492907785036,False,71.42590608282583,-59.19591651816153
jw02107-c1008_t008_miri_f2100w_i2d.fits,4537.0,2844.0,67.30617166475119,False,71.42592704544731,-59.19591897402915
jw02107-c1008_t008_miri_f1000w_i2d.fits,4537.0,2844.0,54.34354896792585,False,71.42590904362842,-59.19592532696107
jw02107-c1008_t008_miri_f770w_i2d.fits,4537.0,2844.0,377.6932596658754,False,71.42593630134799,-59.195915481648
jw02107-o008_t008_miri_f1000w_i2d.fits,1183.0,2086.0,377.3926247431535,True,71.43166202248723,-59.24934547717921
jw02107-o008_t008_miri_f770w_i2d.fits,1196.0,2089.0,371.6974462509172,True,71.43152373729231,-59.24931504938647
jw02107-o008_t008_miri_f1130w_i2d.fits,1184.0,2090.0,371.3968117472375,True,71.43151941698305,-59.24934437930838
jw02107-o008_t008_miri_f2100w_i2d.fits,1182.0,2087.0,52.185411184761,True,71.43167939270637,-59.24933892293279
jw02107-o026_t008_miri_f1130w_i2d.fits,1163.0,2147.0,62.41372708050933,False,71.41903043256694,-59.14307202413237
jw02107-o026_t008_miri_f2100w_i2d.fits,1163.0,2147.0,62.61372699447676,False,71.419050977138,-59.14307445640646
jw02107-o026_t008_nircam_clear-f300m_i2d.fits,2198.0,4056.0,56.61372750057417,True,71.42523056002709,-59.24417469688514
jw02107-o026_t008_nircam_clear-f335m_i2d.fits,2197.0,4055.0,377.6932596658754,True,71.42521705588682,-59.24417361394806
jw02107-o026_t008_miri_f1000w_i2d.fits,1163.0,2147.0,377.3926247431535,False,71.41903273705792,-59.1430810795892
jw02107-o026_t008_nircam_clear-f360m_i2d.fits,2197.0,4056.0,371.6974462509172,True,71.42520206316675,-59.24417779508775
jw02107-o026_t008_nircam_clear-f200w_i2d.fits,4567.0,8390.0,371.3968117472375,True,71.42528710103427,-59.24441696768275
jw02107-o026_t008_miri_f770w_i2d.fits,1163.0,2147.0,56.61372750057417,False,71.4190657303525,-59.1430723315389
