file,width,height,offset,chosen,CRVAL1,CRVAL2
jw01192-o006_t013_miri_f1500w_i2d.fits,1068.0,1139.0,407.33421641777375,True,315.3628624952619,68.174918546465
jw01192-o006_t013_miri_f1800w_i2d.fits,1068.0,1139.0,407.33421641777375,True,315.362906083031,68.17493457427712
jw01192-o006_t013_miri_f1280w_i2d.fits,1068.0,1139.0,407.33421641777375,True,315.36288079248993,68.17492358663392
jw01192-o006_t013_miri_f2550w_i2d.fits,1068.0,1139.0,407.33421641777375,True,315.3628858628175,68.17491879340082
jw01192-o006_t013_miri_f560w_i2d.fits,1068.0,1139.0,407.33421641777375,True,315.36291412694646,68.17491230477617
jw01192-o006_t013_miri_f1000w_i2d.fits,1068.0,1139.0,407.33421641777375,True,315.3628819599915,68.17492053917847
jw01192-o006_t013_miri_f770w_i2d.fits,1068.0,1139.0,407.33421641777375,True,315.36292466780577,68.1749106590502
jw01192-o006_t013_miri_f1130w_i2d.fits,1068.0,1139.0,16.00324725066006,True,315.3629002306631,68.17492632940032
jw01192-o006_t013_miri_f2100w_i2d.fits,1068.0,1139.0,16.00324725066006,True,315.36290939037383,68.17491560933362
jw01192-c1000_t013_miri_f1800w_i2d.fits,4676.0,2052.0,16.00324725066006,False,315.49428649734364,68.20385932349195
jw01192-c1000_t013_miri_f1130w_i2d.fits,4676.0,2052.0,16.00324725066006,False,315.4942799529335,68.20385116085514
jw01192-c1000_t013_miri_f1000w_i2d.fits,4676.0,2052.0,16.00324725066006,False,315.49426066910837,68.2038458739925
jw01192-c1000_t013_miri_f2550w_i2d.fits,4676.0,2052.0,16.00324725066006,False,315.4942644638223,68.20384392107184
jw01192-c1000_t013_miri_f1500w_i2d.fits,4676.0,2052.0,16.00324725066006,False,315.4942409115803,68.20384404324145
jw01192-c1000_t013_miri_f2100w_i2d.fits,4676.0,2052.0,16.00324725066006,False,315.49428729044416,68.20384038815173
jw01192-c1000_t013_miri_f1280w_i2d.fits,4676.0,2052.0,16.00324725066006,False,315.4942596976163,68.20384885504622
jw01192-o007_t013_nircam_clear-f090w_i2d.fits,4379.0,4335.0,40.00000507650512,True,315.3828783642371,68.18769788714587
jw01192-o007_t013_nircam_clear-f212n_i2d.fits,4371.0,4332.0,40.00000507650512,True,315.3828931424816,68.18770482100211
jw01192-o007_t013_miri_f1280w_i2d.fits,1040.0,1025.0,40.00000507650512,False,315.62802216714914,68.23274026285523
jw01192-o007_t013_miri_f1130w_i2d.fits,1029.0,1019.0,40.00000507650512,False,315.62804163847557,68.2327425905232
jw01192-o007_t013_nircam_clear-f250m_i2d.fits,2095.0,2076.0,40.00000507650512,True,315.38346604513913,68.18782903384898
jw01192-o007_t013_miri_f1800w_i2d.fits,1040.0,1025.0,40.00000507650512,False,315.62805021071335,68.23275016176288
jw01192-o007_t013_nircam_clear-f430m_i2d.fits,2095.0,2074.0,40.00000507650512,True,315.3834234804297,68.18782040482662
jw01192-o007_t013_miri_f1000w_i2d.fits,1040.0,1025.0,16.00324725066006,False,315.62802223342703,68.23273746643034
jw01192-o007_t013_nircam_clear-f140m_i2d.fits,4378.0,4335.0,16.00324725066006,True,315.3828687105572,68.18769065457832
jw01192-o007_t013_nircam_f444w-f470n_i2d.fits,2095.0,2075.0,16.00324725066006,True,315.3832820082663,68.18779286178578
jw01192-o007_t013_miri_f2550w_i2d.fits,1040.0,1025.0,16.00324725066006,False,315.62802629364677,68.23273516441591
jw01192-o007_t013_nircam_clear-f210m_i2d.fits,4378.0,4334.0,16.00324725066006,True,315.38287585166984,68.1876952900281
jw01192-o007_t013_nircam_clear-f335m_i2d.fits,2085.0,2073.0,16.00324725066006,True,315.3834672682176,68.18784010954059
jw01192-o007_t013_miri_f1500w_i2d.fits,1040.0,1025.0,16.00324725066006,False,315.6280026127154,68.23273568576425
jw01192-o007_t013_nircam_clear-f300m_i2d.fits,2094.0,2076.0,40.00000507650512,True,315.38340807894724,68.18779559670752
jw01192-o007_t013_nircam_f150w2-f164n_i2d.fits,4376.0,4334.0,40.00000507650512,True,315.38287996643714,68.18768669151443
jw01192-o007_t013_nircam_f322w2-f323n_i2d.fits,2095.0,2074.0,40.00000507650512,True,315.38339303039623,68.18781090716723
jw01192-o007_t013_nircam_clear-f070w_i2d.fits,4379.0,4335.0,40.00000507650512,True,315.3828787105426,68.18769969208456
jw01192-o007_t013_nircam_clear-f187n_i2d.fits,4370.0,4331.0,40.00000507650512,True,315.3828772037058,68.1876964009898
jw01192-o007_t013_nircam_f405n-f444w_i2d.fits,2096.0,2073.0,40.00000507650512,True,315.38341353685206,68.18783344920446
jw01192-o007_t013_miri_f2100w_i2d.fits,1040.0,1025.0,40.00000507650512,False,315.62804905292114,68.23273129457664
