file,width,height,offset,chosen,CRVAL1,CRVAL2
jw03707-o105_t048_miri_f2100w_i2d.fits,1779.0,1174.0,381.8753126,True,198.87690347308268,-23.988878899173454
jw03707-o105_t048_miri_f770w_i2d.fits,1779.0,1174.0,381.8753126,True,198.87691232295393,-23.98888017126372
jw03707-c1098_t048_miri_f2100w_i2d.fits,4841.0,1959.0,25.724633,False,198.90335380200563,-23.946791380279592
jw03707-c1098_t048_miri_f770w_i2d.fits,4841.0,1959.0,25.724633,False,198.9033627833431,-23.946792667358604
jw03707-o106_t048_nircam_clear-f300m_i2d.fits,2174.0,2167.0,3.0999999,True,198.88070574734905,-23.982349712354498
jw03707-o106_t048_miri_f2100w_i2d.fits,1086.0,1076.0,3.0999999,False,198.93367432702115,-23.893746733971767
jw03707-o106_t048_nircam_clear-f150w_i2d.fits,4540.0,4518.0,25.724633,True,198.88059143869694,-23.982574454638065
jw03707-o106_t048_nircam_clear-f187n_i2d.fits,4540.0,4518.0,25.724633,True,198.88059104080602,-23.982573693021518
jw03707-o106_t048_nircam_clear-f335m_i2d.fits,2174.0,2167.0,3.0999999,True,198.88069810084252,-23.982351424903694
jw03707-o106_t048_miri_f770w_i2d.fits,1086.0,1076.0,3.0999999,False,198.93368321261727,-23.893748295359533
