file,width,height,offset,chosen,CRVAL1,CRVAL2
jw04793-o016_t016_nircam_clear-f150w_i2d.fits,4910.0,4895.0,8.8200246,True,259.249850232738,-62.8192769260116
jw04793-o016_t016_nircam_clear-f360m_i2d.fits,2356.0,2348.0,8.8200246,True,259.24986315316727,-62.81902422176885
jw04793-o016_t016_nircam_clear-f335m_i2d.fits,2356.0,2349.0,8.8200246,True,259.2498709378163,-62.819025928836744
jw04793-o016_t016_nircam_f405n-f444w_i2d.fits,2356.0,2348.0,8.8200246,True,259.2498540082436,-62.81902719300309
jw04793-o016_t016_nircam_clear-f187n_i2d.fits,4910.0,4895.0,8.8200246,True,259.24984193376156,-62.819277160441935
jw04793-o016_t016_nircam_clear-f277w_i2d.fits,2356.0,2349.0,8.8200246,True,259.24987867028364,-62.819023212537786
jw04793-o016_t016_nircam_f150w2-f164n_i2d.fits,4911.0,4895.0,8.8200246,True,259.24986080251307,-62.81928491576209
jw04793-o016_t016_nircam_clear-f200w_i2d.fits,4910.0,4895.0,8.8200246,True,259.2498794716291,-62.81926516462964
jw04793-o016_t016_nircam_clear-f444w_i2d.fits,2356.0,2349.0,8.8200246,False,259.2498664875121,-62.81902547688927
jw04793-o016_t016_nircam_clear-f212n_i2d.fits,4911.0,4896.0,8.8200246,True,259.24984312542364,-62.81927648431578
