file,width,height,offset,chosen,CRVAL1,CRVAL2
jw02107-o012_t012_miri_f2100w_i2d.fits,2379.0,1178.0,441.806230700157,True,184.7075748411355,14.41819267951549
jw02107-o012_t012_miri_f1000w_i2d.fits,2379.0,1178.0,441.5055917430795,True,184.7075634317736,14.41819491434575
jw02107-o012_t012_miri_f1130w_i2d.fits,2379.0,1178.0,441.806230700157,True,184.7075687767696,14.41820202822577
jw02107-o012_t012_miri_f770w_i2d.fits,2379.0,1178.0,441.806230700157,True,184.7075832744962,14.4181892912625
jw02107-c1012_t012_miri_f2100w_i2d.fits,5661.0,2016.0,60.68214262070461,False,184.7449433099211,14.45508108839367
jw02107-c1012_t012_miri_f1130w_i2d.fits,5661.0,2016.0,61.29154999071146,False,184.744937513373,14.45509047085119
jw02107-c1012_t012_miri_f770w_i2d.fits,5661.0,2016.0,60.68214262070461,False,184.744950640753,14.45507764378602
jw02107-c1012_t012_miri_f1000w_i2d.fits,5661.0,2016.0,61.29154999071146,False,184.7449321401937,14.45508343880618
jw02107-o030_t012_nircam_clear-f200w_i2d.fits,8327.0,4483.0,63.12721253724234,True,184.711507836746,14.42351692668655
jw02107-o030_t012_miri_f1130w_i2d.fits,2165.0,1153.0,56.92719912229322,False,184.7857873251996,14.4948126933855
jw02107-o030_t012_nircam_clear-f335m_i2d.fits,4079.0,2191.0,57.12719571460324,True,184.7116682800913,14.42370510371214
jw02107-o030_t012_miri_f770w_i2d.fits,2165.0,1153.0,60.68214262070461,False,184.7858002503689,14.49479955903179
jw02107-o030_t012_miri_f1000w_i2d.fits,2165.0,1153.0,60.68214262070461,False,184.785781921604,14.49480562252622
jw02107-o030_t012_nircam_clear-f300m_i2d.fits,4079.0,2191.0,61.29154999071146,True,184.7116741149049,14.42370255415489
jw02107-o030_t012_nircam_clear-f360m_i2d.fits,4079.0,2190.0,61.29154999071146,True,184.7116660509447,14.42371041671998
jw02107-o030_t012_miri_f2100w_i2d.fits,2165.0,1153.0,63.12721253724234,False,184.7857930436306,14.49480334256986
