file,width,height,offset,chosen,CRVAL1,CRVAL2
jw04793-o001_t001_nircam_f150w2-f164n_i2d.fits,4905.0,4898.0,8.8200246,True,41.57754927240322,-30.275161570292635
jw04793-o001_t001_nircam_clear-f360m_i2d.fits,2356.0,2349.0,8.8200246,True,41.57732636958761,-30.275298739622464
jw04793-o001_t001_nircam_clear-f212n_i2d.fits,4915.0,4898.0,8.8200246,True,41.57755045669755,-30.27516329695387
jw04793-o001_t001_nircam_clear-f150w_i2d.fits,4910.0,4895.0,8.8200246,True,41.5775744576325,-30.275158171977896
jw04793-o001_t001_nircam_clear-f277w_i2d.fits,2356.0,2348.0,8.8200246,True,41.577326833678875,-30.275292408722507
jw04793-o001_t001_nircam_clear-f200w_i2d.fits,4909.0,4895.0,8.8200246,True,41.57755590629472,-30.275154008930016
jw04793-o001_t001_nircam_clear-f335m_i2d.fits,2356.0,2350.0,8.8200246,True,41.577364241245476,-30.275329097990888
jw04793-o001_t001_nircam_clear-f187n_i2d.fits,4911.0,4897.0,8.8200246,True,41.57757915986334,-30.27515610240701
jw04793-o001_t001_nircam_clear-f444w_i2d.fits,2357.0,2349.0,8.8200246,True,41.57734107243058,-30.275313686042015
jw04793-o001_t001_nircam_f405n-f444w_i2d.fits,2357.0,2349.0,8.8200246,False,41.57734599599459,-30.275285807257667
