file,width,height,offset,chosen,CRVAL1,CRVAL2
jw02107-o005_t005_miri_f770w_i2d.fits,1784.0,2094.0,377.6932596658754,True,55.50939111118329,-47.2273143294675
jw02107-o005_t005_miri_f1000w_i2d.fits,1784.0,2094.0,380.1640666950919,True,55.50936854205539,-47.22732590196134
jw02107-o005_t005_miri_f1130w_i2d.fits,1784.0,2094.0,377.3926247431535,True,55.50936425822039,-47.22731739855603
jw02107-o005_t005_miri_f2100w_i2d.fits,1784.0,2094.0,371.3968117472375,True,55.50938008337099,-47.22731798463208
jw02107-c1005_t005_miri_f1000w_i2d.fits,4836.0,2850.0,51.99841919121606,False,55.49610446805153,-47.17947722692591
jw02107-c1005_t005_miri_f2100w_i2d.fits,4837.0,2849.0,54.15656229387386,False,55.49611592709201,-47.17946950048754
jw02107-c1005_t005_miri_f1130w_i2d.fits,4836.0,2851.0,67.11918411901131,False,55.49610000125246,-47.17946881905273
jw02107-c1005_t005_miri_f770w_i2d.fits,4836.0,2850.0,47.50512935718097,False,55.4961270786593,-47.17946561462603
jw02107-o023_t005_miri_f2100w_i2d.fits,1161.0,2148.0,56.41372757146287,False,55.47490934629285,-47.12351722209251
jw02107-o023_t005_nircam_clear-f360m_i2d.fits,2199.0,4056.0,62.61372699447676,True,55.50361114986362,-47.22269782299896
jw02107-o023_t005_nircam_clear-f200w_i2d.fits,4530.0,8237.0,56.41372757146287,True,55.5037314284743,-47.22293870031714
jw02107-o023_t005_miri_f1130w_i2d.fits,1162.0,2148.0,47.50512935718097,False,55.47489340120617,-47.12351657187597
jw02107-o023_t005_miri_f1000w_i2d.fits,1162.0,2148.0,54.15656229387386,False,55.47489791074658,-47.12352493115986
jw02107-o023_t005_nircam_clear-f300m_i2d.fits,2199.0,4056.0,51.99841919121606,True,55.50362876515852,-47.22269675191642
jw02107-o023_t005_miri_f770w_i2d.fits,1161.0,2148.0,67.11918411901131,False,55.47492005729756,-47.12351324285729
jw02107-o023_t005_nircam_clear-f335m_i2d.fits,2199.0,4056.0,62.61372699447676,True,55.50361948092135,-47.22270131623068
