file,width,height,offset,chosen,CRVAL1,CRVAL2
jw03707-o097_t044_miri_f770w_i2d.fits,1183.0,2089.0,379.0484801,True,193.596085923065,-10.54169042155956
jw03707-c1094_t044_miri_f770w_i2d.fits,4518.0,2328.0,379.0484801,False,193.6229116380354,-10.503766387293254
jw03707-o097_t044_miri_f2100w_i2d.fits,1183.0,2089.0,57.3864443,True,193.5960786277351,-10.54168692977894
jw03707-c1094_t044_miri_f2100w_i2d.fits,4518.0,2328.0,57.3864443,False,193.62290391353676,-10.503762890761598
jw03707-o098_t044_nircam_clear-f300m_i2d.fits,2174.0,2166.0,6.9,True,193.59795606518634,-10.535432598575287
jw03707-o098_t044_nircam_clear-f150w_i2d.fits,4540.0,4518.0,6.9,True,193.59780645211944,-10.535630652689406
jw03707-o098_t044_miri_f770w_i2d.fits,1086.0,1076.0,57.3864443,False,193.66337601553101,-10.457558938883789
jw03707-o098_t044_miri_f2100w_i2d.fits,1086.0,1076.0,57.3864443,False,193.66336827504617,-10.457555936964747
jw03707-o098_t044_nircam_clear-f187n_i2d.fits,4539.0,4518.0,6.9,True,193.59780563218638,-10.535636214668816
jw03707-o098_t044_nircam_clear-f335m_i2d.fits,2174.0,2166.0,6.9,True,193.59794985629964,-10.535429675834482
