file,width,height,offset,chosen,CRVAL1,CRVAL2
jw03671-o009_t001_nircam_clear-f200w_i2d.fits,5066.0,5053.0,7.8632221,True,189.43289671282633,11.81904638004833
jw03671-o009_t001_nircam_clear-f212n_i2d.fits,5067.0,5054.0,7.8632221,True,189.4328821317184,11.819040449564158
jw03671-o009_t001_nircam_clear-f300m_i2d.fits,2433.0,2425.0,382.1512083,True,189.43304868420302,11.819232663057894
jw03671-o009_t001_nircam_clear-f335m_i2d.fits,2433.0,2425.0,382.1512083,True,189.43304142073342,11.819232334213082
jw03671-o004_t001_miri_f770w_i2d.fits,1200.0,1117.0,3.7500106,True,189.42889006454402,11.81356515538422
jw03671-o004_t001_miri_f1000w_i2d.fits,1200.0,1117.0,7.8632221,True,189.42887148239961,11.813570557717695
jw03671-o004_t001_miri_f1130w_i2d.fits,1200.0,1119.0,7.8632221,True,189.42883719869764,11.813580716596233
jw03671-o004_t001_miri_f1280w_i2d.fits,1200.0,1117.0,3.7500106,True,189.4288704230547,11.81357360973148
jw03671-o009_t001_miri_f770w_i2d.fits,1214.0,1238.0,7.8632221,False,189.50588263012486,11.890835351286203
jw03671-c1001_t001_miri_f770w_i2d.fits,4599.0,2103.0,3.7500106,False,189.46744786930378,11.852941254610744
jw03671-o009_t001_miri_f1000w_i2d.fits,1214.0,1238.0,382.1512083,False,189.50586411607281,11.890841327869255
jw03671-c1001_t001_miri_f1000w_i2d.fits,4599.0,2103.0,7.8632221,False,189.4674293738043,11.852946890260476
jw03671-o009_t001_miri_f1130w_i2d.fits,1214.0,1238.0,382.1512083,False,189.50586984536963,11.890848475459729
jw03671-c1001_t001_miri_f1130w_i2d.fits,4599.0,2105.0,3.7500106,False,189.46741090505805,11.852955013002518
jw03671-o009_t001_miri_f1280w_i2d.fits,1214.0,1238.0,7.8632221,False,189.50586343167953,11.890844258254553
jw03671-c1001_t001_miri_f1280w_i2d.fits,4599.0,2103.0,7.8632221,False,189.46742844942295,11.852949912854173
