file,width,height,offset,chosen,CRVAL1,CRVAL2
jw01227-o001_t005_miri_f1000w_i2d.fits,2243.0,1954.0,66.55992127959811,True,14.773512191837968,-72.17079786472019
jw01227-c1003_t005_miri_f770w_i2d.fits,2243.0,1954.0,66.55992127959811,True,14.77350410218011,-72.17077935014379
jw01227-o001_t005_miri_f1130w_i2d.fits,2243.0,1954.0,66.55992127959811,True,14.77348391665221,-72.17079646959195
jw01227-o001_t005_miri_f770w_i2d.fits,2243.0,1954.0,66.55992127959811,False,14.77350410218011,-72.17077935014379
jw01227-o001_t005_miri_f2100w_i2d.fits,2243.0,1954.0,66.55992127959811,True,14.77350215917151,-72.1707873673721
jw01227-o001_t005_miri_f1500w_i2d.fits,2243.0,1954.0,66.55992127959811,True,14.773532717822281,-72.17080222377989
jw01227-c1003_t005_miri_f1500w_i2d.fits,2243.0,1954.0,66.55992127959811,False,14.773532717822281,-72.17080222377989
jw01227-c1003_t005_miri_f2100w_i2d.fits,2243.0,1954.0,66.55992127959811,False,14.77350215917151,-72.1707873673721
jw01227-c1003_t005_miri_f1000w_i2d.fits,2243.0,1954.0,66.55992127959811,False,14.773512191837968,-72.17079786472019
jw01227-c1003_t005_miri_f1130w_i2d.fits,2243.0,1954.0,66.55992127959811,False,14.77348391665221,-72.17079646959195
