file,width,height,offset,chosen,CRVAL1,CRVAL2
jw03177-o002_t001_nircam_clear-f150w_i2d.fits,4539.0,4519.0,3.9967538,True,194.18128021356065,21.682725175693733
jw03177-o002_t001_nircam_clear-f187n_i2d.fits,4540.0,4518.0,3.9967538,True,194.1812816409697,21.682724432993474
jw03177-o002_t001_nircam_clear-f200w_i2d.fits,4540.0,4518.0,3.9967538,True,194.1812990600841,21.682726265974946
jw03177-o002_t001_nircam_clear-f300m_i2d.fits,2174.0,2167.0,3.1000088,True,194.18146353395286,21.682912659873278
jw03177-o002_t001_nircam_clear-f430m_i2d.fits,2174.0,2167.0,3.9967538,True,194.181464009561,21.682905891450332
jw03177-o002_t001_nircam_f405n-f444w_i2d.fits,2174.0,2167.0,3.1000088,True,194.1814517316278,21.6829111005683
jw03177-o001_t001_miri_f1000w_i2d.fits,1116.0,1139.0,375.3959135,True,194.17763558286103,21.678485823865113
jw03177-o001_t001_miri_f1130w_i2d.fits,1116.0,1139.0,375.3959135,True,194.17764206675076,21.678492518010085
jw03177-o002_t001_miri_f1000w_i2d.fits,1086.0,1076.0,3.1000088,False,194.25969942032336,21.753104792701652
jw03177-c1001_t001_miri_f1000w_i2d.fits,4575.0,1674.0,3.1000088,False,194.21791003783173,21.715836811475512
jw03177-o002_t001_miri_f1130w_i2d.fits,1086.0,1076.0,3.1000088,False,194.25970502431548,21.753111992692936
jw03177-c1001_t001_miri_f1130w_i2d.fits,4575.0,1674.0,3.1000088,False,194.2179161174221,21.715843735605176
