file,width,height,offset,chosen,CRVAL1,CRVAL2
jw04793-o009_t009_nircam_f405n-f444w_i2d.fits,2356.0,2349.0,8.8200246,True,146.40938706193705,-31.19137925177974
jw04793-o009_t009_nircam_clear-f187n_i2d.fits,4909.0,4900.0,8.8200246,True,146.40960585280519,-31.191230016048245
jw04793-o009_t009_nircam_clear-f212n_i2d.fits,4912.0,4895.0,8.8200246,True,146.4095982972571,-31.191244605160325
jw04793-o009_t009_nircam_clear-f335m_i2d.fits,2356.0,2349.0,8.8200246,True,146.40939164763842,-31.191382210185747
jw04793-o009_t009_nircam_clear-f360m_i2d.fits,2357.0,2349.0,8.8200246,True,146.40938602256105,-31.191381831509467
jw04793-o009_t009_nircam_f150w2-f164n_i2d.fits,4911.0,4902.0,8.8200246,True,146.40960833290387,-31.191233300307548
jw04793-o009_t009_nircam_clear-f200w_i2d.fits,4910.0,4896.0,8.8200246,True,146.4096014186368,-31.191231119821197
jw04793-o009_t009_nircam_clear-f277w_i2d.fits,2357.0,2349.0,8.8200246,True,146.40937579947632,-31.191365778218103
jw04793-o009_t009_nircam_clear-f150w_i2d.fits,4909.0,4896.0,8.8200246,True,146.40962062625601,-31.19123399346428
jw04793-o009_t009_nircam_clear-f444w_i2d.fits,2356.0,2349.0,8.8200246,False,146.40938535625992,-31.191377702722452
