file,width,height,offset,chosen,CRVAL1,CRVAL2
jw02107-o006_t006_miri_f2100w_i2d.fits,1783.0,2091.0,371.3968117472375,True,60.97860466188796,-43.35375680445221
jw02107-o006_t006_miri_f1000w_i2d.fits,1783.0,2091.0,371.3968117472375,True,60.97859185291708,-43.35376288676698
jw02107-o006_t006_miri_f1130w_i2d.fits,1783.0,2091.0,377.3926247431535,True,60.97859007825664,-43.35375402799165
jw02107-o006_t006_miri_f770w_i2d.fits,1784.0,2091.0,371.6974462509172,True,60.97861595093131,-43.35375446944661
jw02107-c1006_t006_miri_f2100w_i2d.fits,4867.0,2918.0,55.03806578765534,False,60.97917760312717,-43.30406385605156
jw02107-c1006_t006_miri_f1130w_i2d.fits,4867.0,2918.0,42.06768352522614,False,60.97916288531446,-43.30406118758756
jw02107-c1006_t006_miri_f770w_i2d.fits,4867.0,2918.0,57.18578205909736,False,60.97918862956161,-43.30406158549027
jw02107-c1006_t006_miri_f1000w_i2d.fits,4867.0,2918.0,46.37945343421028,False,60.97916464570433,-43.30407001424526
jw02107-o024_t006_miri_f770w_i2d.fits,1162.0,2148.0,62.41372708050933,False,60.975506982501,-43.24595202236839
jw02107-o024_t006_nircam_clear-f200w_i2d.fits,4528.0,8231.0,62.61372699447676,True,60.97690479513182,-43.34734386922194
jw02107-o024_t006_miri_f1130w_i2d.fits,1162.0,2148.0,56.61372750057417,False,60.97548180168936,-43.24595177025376
jw02107-o024_t006_nircam_clear-f335m_i2d.fits,2198.0,4056.0,371.6974462509172,True,60.97689380793244,-43.3470976847107
jw02107-o024_t006_miri_f1000w_i2d.fits,1162.0,2148.0,371.3968117472375,False,60.97548373461111,-43.2459605528062
jw02107-o024_t006_nircam_clear-f360m_i2d.fits,2198.0,4056.0,371.3968117472375,True,60.97689156000119,-43.34709629333327
jw02107-o024_t006_nircam_clear-f300m_i2d.fits,2199.0,4056.0,377.3926247431535,True,60.97690184398971,-43.34708725091556
jw02107-o024_t006_miri_f2100w_i2d.fits,1162.0,2148.0,56.61372750057417,False,60.97549641559626,-43.24595444376278
