file,width,height,offset,chosen,CRVAL1,CRVAL2
jw02064-o065_t008_miri_f1800w-sub256_i2d.fits,341.0,343.0,2.235148354775286,False,330.5083178346785,-31.87005599335226
jw02064-c1021_t008_miri_f1800w-sub256_i2d.fits,340.0,343.0,0.5567610266274512,True,330.508338929199,-31.87003678186029
jw02064-o065_t008_miri_f1000w-sub256_i2d.fits,294.0,295.0,2.235148354775286,False,330.50811018419154,-31.86995002379649
jw02064-c1021_t008_miri_f1000w-sub256_i2d.fits,294.0,295.0,2.095807032537631,True,330.5081101842245,-31.86995002378132
jw02064-o065_t008_miri_f560w-sub256_i2d.fits,294.0,295.0,4.806576734803697,False,330.50812769581506,-31.869942143075868
jw02064-c1021_t008_miri_f1500w-sub256_i2d.fits,340.0,343.0,4.52295774193771,True,330.5083525782079,-31.87007537086276
jw02064-c1021_t008_miri_f560w-sub256_i2d.fits,294.0,295.0,4.52295774193771,True,330.5081276959174,-31.86994214307534
jw02064-o065_t008_miri_f2100w-sub256_i2d.fits,340.0,343.0,4.806576734803697,True,330.5083573622718,-31.870058718414725
jw02064-c1021_t008_miri_f2100w-sub256_i2d.fits,340.0,343.0,4.824217650515818,False,330.5083599620103,-31.87004389066189
jw02064-o065_t008_miri_f1500w-sub256_i2d.fits,339.0,343.0,4.806576734803697,False,330.5083280501834,-31.870064711500934
